Entidad,Municipio,Subdelegacion,Clues,Tipo,Nombre,Nivel,Situacion,Latitud,Longitud,Tipo Vialidad,Vialidad,Numero,Tipo Asentamiento,Asentamiento,CP,Direccion Completa,Nombre Completo
Nayarit,Santiago Ixcuintla,Nayarit,NTIST000103,Unidad de Medicina Familiar,Villa Hidalgo,Primer Nivel,Propia,21.7403,-105.229,Calle,Mérida,S/N,Colonia,Villa Guadalupe,63550,"Calle Mérida S/N, Colonia Villa Guadalupe, Santiago Ixcuintla, Nayarit, CP. 63550",UMF Villa Hidalgo
Nayarit,San Pedro Lagunillas,Nayarit,NTIST000214,Consultorio de Atención Familiar,San Pedro Lagunillas,Primer Nivel,Convenio,21.222,-104.751,Calle,Jose Maria Mercado,S/N,Colonia,Centro,63800,"Calle Jose Maria Mercado S/N, Colonia Centro, San Pedro Lagunillas, Nayarit, CP. 63800",CAF San Pedro Lagunillas
Nayarit,San Blas,Nayarit,PENDIENTE,Consultorio de Atención Familiar,Islas Marías ,Primer Nivel,Convenio,21.6261,-106.5315,,,S/N,Colonia,Puerto Balleto,63779,"  S/N, Colonia Puerto Balleto, San Blas, Nayarit, CP. 63779",CAF Islas Marías 
Nuevo León,Monterrey,Nuevo León,NLIST000093,Clinica Hospital,Constitución,Segundo Nivel,Propia,25.6689,-100.3373,Calle,Constitución,S/N,Colonia,Obispado,64060,"Calle Constitución S/N, Colonia Obispado, Monterrey, Nuevo León, CP. 64060",CH Constitución
Nuevo León,Aramberri,Nuevo León,NLIST000233,Consultorio de Atención Familiar,Aramberri,Primer Nivel,Rentada,24.1017,-99.8171,Calle,Felix Contreras,S/N,Colonia,Centro,67940,"Calle Felix Contreras S/N, Colonia Centro, Aramberri, Nuevo León, CP. 67940",CAF Aramberri
Nuevo León,Allende,Nuevo León,NLIST000315,Consultorio de Atención Familiar,Cd. Allende,Primer Nivel,Subrogada,25.279,-100.016,Calle,Guadalupe Victoria,S/N,Colonia,Centro,67350,"Calle Guadalupe Victoria S/N, Colonia Centro, Allende, Nuevo León, CP. 67350",CAF Cd. Allende
Nuevo León,Monterrey,Nuevo León,NLIST000146,Consultorio de Atención Familiar,UHF. Col. Burócratas Federales,Primer Nivel,Convenio,25.7065,-100.3622,Calle,Joséfa Ortíz De Domínguez,S/N,Colonia,Burocratas Federales,64380,"Calle Joséfa Ortíz De Domínguez S/N, Colonia Burocratas Federales, Monterrey, Nuevo León, CP. 64380",CAF UHF. Col. Burócratas Federales
Nuevo León,Cadereyta Jiménez,Nuevo León,NLIST000023,Unidad de Medicina Familiar,Cadereyta de Jiménez,Primer Nivel,Propia,25.5735,-100.009,Calle,Lopez Mateos,S/N,Colonia,López Mateos,67482,"Calle Lopez Mateos S/N, Colonia López Mateos, Cadereyta Jiménez, Nuevo León, CP. 67482",UMF Cadereyta de Jiménez
Nuevo León,Anáhuac,Nuevo León,NLIST000011,Unidad de Medicina Familiar,Cd. Anáhuac,Primer Nivel,Propia,27.2416,-100.127,Calle,Maíz,S/N,Colonia,Obrera,65030,"Calle Maíz S/N, Colonia Obrera, Anáhuac, Nuevo León, CP. 65030",UMF Cd. Anáhuac
Nuevo León,Doctor Arroyo,Nuevo León,NLIST000035,Unidad de Medicina Familiar,Doctor Arroyo,Primer Nivel,Propia,23.6698,-100.1874,Calle,José María Morelos,S/N,Colonia,Centro,62380,"Calle José María Morelos S/N, Colonia Centro, Doctor Arroyo, Nuevo León, CP. 62380",UMF Doctor Arroyo
Nuevo León,Galeana,Nuevo León,NLIST000040,Unidad de Medicina Familiar,Galeana,Primer Nivel,Propia,24.8244,-100.0776,Calle,Nuevo León,S/N,Colonia,Centro,67850,"Calle Nuevo León S/N, Colonia Centro, Galeana, Nuevo León, CP. 67850",UMF Galeana
Nuevo León,General Bravo,Nuevo León,NLIST000064,Unidad de Medicina Familiar,Gral. Bravo,Primer Nivel,Propia,25.7945,-99.184,Calle,Escobedo,S/N,Colonia,Centro,67000,"Calle Escobedo S/N, Colonia Centro, General Bravo, Nuevo León, CP. 67000",UMF Gral. Bravo
Nuevo León,General Terán,Nuevo León,NLIST000320,Consultorio de Atención Familiar,Gral. Terán,Primer Nivel,Subrogada,25.2596,-99.6795,Calle,Jose Maria Morelos Y Pabon,S/N,Colonia,Centro,67400,"Calle Jose Maria Morelos Y Pabon S/N, Colonia Centro, General Terán, Nuevo León, CP. 67400",CAF Gral. Terán
Nuevo León,Iturbide,Nuevo León,NLIST000262,Consultorio de Atención Familiar,Iturbide,Primer Nivel,Convenio,24.7247,-99.9022,Calle,Allende,S/N,Colonia,Centro,67830,"Calle Allende S/N, Colonia Centro, Iturbide, Nuevo León, CP. 67830",CAF Iturbide
Nuevo León,Aramberri,Nuevo León,NLIST000245,Consultorio de Atención Familiar,La Ascensión,Primer Nivel,Subrogada,24.3262,-99.9132,Calle,Miguel Hidalgo,S/N,Pueblo,La Ascención,67950,"Calle Miguel Hidalgo S/N, Pueblo La Ascención, Aramberri, Nuevo León, CP. 67950",CAF La Ascensión
Nuevo León,Lampazos de Naranjo,Nuevo León,NLIST000303,Consultorio de Atención Familiar,Lampazos de Naranjo,Primer Nivel,Subrogada,27.026,-100.5062,Calle,Antonio I. Villarreal,S/N,Colonia,Centro,66070,"Calle Antonio I. Villarreal S/N, Colonia Centro, Lampazos de Naranjo, Nuevo León, CP. 66070",CAF Lampazos de Naranjo
Nuevo León,Montemorelos,Nuevo León,NLIST000081,Unidad de Medicina Familiar,Montemorelos,Primer Nivel,Propia,25.1926,-99.8374,Calle,Rayón,S/N,Colonia,El Maestro,67510,"Calle Rayón S/N, Colonia El Maestro, Montemorelos, Nuevo León, CP. 67510",UMF Montemorelos
Nuevo León,Monterrey,Nuevo León,NLIST000274,Consultorio Médico en Centro de Trabajo,Palacio Federal,Primer Nivel,Convenio,25.6687,-100.311,Calle,Matamoros,S/N,Colonia,Centro,64000,"Calle Matamoros S/N, Colonia Centro, Monterrey, Nuevo León, CP. 64000",CMCT Palacio Federal
Nuevo León,Monterrey,Nuevo León,NLIST000180,Consultorio Médico en Centro de Trabajo,SAT Administración Fiscal,Primer Nivel,Convenio,25.6947,-100.238,Avenida,Miguel Alemán,S/N,Colonia,Ribera De La Purisima,67139,"Avenida Miguel Alemán S/N, Colonia Ribera De La Purisima, Monterrey, Nuevo León, CP. 67139",CMCT SAT Administración Fiscal
Nuevo León,Sabinas Hidalgo,Nuevo León,NLIST000110,Unidad de Medicina Familiar,Sabinas Hidalgo,Primer Nivel,Propia,26.5064,-100.1978,Calle,Iturbide,S/N,Colonia,Centro,65200,"Calle Iturbide S/N, Colonia Centro, Sabinas Hidalgo, Nuevo León, CP. 65200",UMF Sabinas Hidalgo
Nuevo León,Santiago,Nuevo León,NLIST000122,Unidad de Medicina Familiar,Villa de Santiago,Primer Nivel,En Proceso de Regularización,25.4266,-100.157,Calle,Morelos,S/N,Colonia,Centro,67327,"Calle Morelos S/N, Colonia Centro, Santiago, Nuevo León, CP. 67327",UMF Villa de Santiago
Nuevo León,Cerralvo,Nuevo León,NLIST000361,Consultorio de Atención Familiar,Cerralvo,Primer Nivel,Subrogada,26.0862,-99.6143,Calle,Nicolás Bravo,S/N,Colonia,Centro,65900,"Calle Nicolás Bravo S/N, Colonia Centro, Cerralvo, Nuevo León, CP. 65900",CAF Cerralvo
Nuevo León,Hualahuises,Nuevo León,NLIST000332,Consultorio de Atención Familiar,Hualahuises,Primer Nivel,Subrogada,24.8874,-99.6729,Calle,Progreso,S/N,Colonia,Ladrillera,67890,"Calle Progreso S/N, Colonia Ladrillera, Hualahuises, Nuevo León, CP. 67890",CAF Hualahuises
Nuevo León,Monterrey,Nuevo León,PENDIENTE,Consultorio Médico en Centro de Trabajo,SADER,Primer Nivel,Convenio,25.6832,-100.3215,Calle,Gral. Carlos Salazar Pte.,927,Colonia,Centro,64000,"Calle Gral. Carlos Salazar Pte. 927, Colonia Centro, Monterrey, Nuevo León, CP. 64000",CMCT SADER
Nuevo León,Galeana,Nuevo León,NLIST000052,Unidad de Medicina Familiar,El Potosí,Primer Nivel,Propia,24.8443,-100.3239,Calle,Hidalgo,S/N,Pueblo,El Potosí,67850,"Calle Hidalgo S/N, Pueblo El Potosí, Galeana, Nuevo León, CP. 67850",UMF El Potosí
Nuevo León,Monterrey,Nuevo León,NLIST000175,Consultorio de Atención Familiar,Villa Dorada,Primer Nivel,Subrogada,25.724,-100.375,Calle,Zapopan,S/N,Colonia,Villa Dorada,64360,"Calle Zapopan S/N, Colonia Villa Dorada, Monterrey, Nuevo León, CP. 64360",CAF Villa Dorada
Nuevo León,Galeana,Nuevo León,NLIST000250,Consultorio de Atención Familiar,San José de Raíces,Primer Nivel,Subrogada,24.5722,-100.2411,Calle,Samuel Reyes,S/N,Pueblo,San Jose De Raices,67870,"Calle Samuel Reyes S/N, Pueblo San Jose De Raices, Galeana, Nuevo León, CP. 67870",CAF San José de Raíces
Nuevo León,Monterrey,Nuevo León,NLIST000151,Consultorio Médico en Centro de Trabajo,INEGI,Primer Nivel,Convenio,25.6769,-100.292,Calle,Adolfo Prieto,S/N,Colonia,Obrera,64010,"Calle Adolfo Prieto S/N, Colonia Obrera, Monterrey, Nuevo León, CP. 64010",CMCT INEGI
Nuevo León,Linares,Nuevo León,NLIST000076,Clínica de Medicina Familiar con Especialidades y Quirófano,Linares,Segundo Nivel,Propia,24.861,-99.5526,Calle,Ciprés,S/N,Colonia,Centro,67716,"Calle Ciprés S/N, Colonia Centro, Linares, Nuevo León, CP. 67716",CMFEQ Linares
Nuevo León,Guadalupe,Nuevo León,NLIST000373,Clínica de Medicina Familiar,Guadalupe Col. de Maestros,Primer Nivel,Propia,25.6759,-100.2129,Calle,Pinos,S/N,Colonia,Hacienda San Sebastían,67203,"Calle Pinos S/N, Colonia Hacienda San Sebastían, Guadalupe, Nuevo León, CP. 67203",CMF Guadalupe Col. de Maestros
Nuevo León,Monterrey,Nuevo León,NLIST000385,Clínica de Medicina Familiar,Escobedo,Primer Nivel,Propia,25.7976,-100.3339,Calle,Abasolo,S/N,Colonia,Paseo Real 2Do. Sector,66072,"Calle Abasolo S/N, Colonia Paseo Real 2Do. Sector, Monterrey, Nuevo León, CP. 66072",CMF Escobedo
Oaxaca,Salina Cruz,Oaxaca,OCIST000136,Clínica de Medicina Familiar,Salina Cruz,Primer Nivel,Propia,16.1797,-95.1993,Calle,Frontera,S/N,Barrio,Nuevo,70660,"Calle Frontera S/N, Barrio Nuevo, Salina Cruz, Oaxaca, CP. 70660",CMF Salina Cruz
Oaxaca,Ciudad Ixtepec,Oaxaca,OCIST000025,Unidad de Medicina Familiar,Ciudad Ixtepec,Primer Nivel,Propia,16.5469,-95.087,Calle,Rafael Ramirez ,S/N,Colonia,Moderna,70110,"Calle Rafael Ramirez  S/N, Colonia Moderna, Ciudad Ixtepec, Oaxaca, CP. 70110",UMF Ciudad Ixtepec
Oaxaca,Juchitán de Zaragoza,Oaxaca,OCIST000066,Unidad de Medicina Familiar,Juchitán de Zaragoza,Primer Nivel,Propia,16.4419,-95.01,Calle,Rosendo Diaz,S/N,Sección,Segunda,70000,"Calle Rosendo Diaz S/N, Sección Segunda, Juchitán de Zaragoza, Oaxaca, CP. 70000",UMF Juchitán de Zaragoza
Oaxaca,Unión Hidalgo,Oaxaca,OCIST000585,Unidad de Medicina Familiar,Unión Hidalgo,Primer Nivel,Propia,16.4911,-94.8325,Calle,Venustiano Carranza,S/N,Colonia,Lazaro Cardenas,70150,"Calle Venustiano Carranza S/N, Colonia Lazaro Cardenas, Unión Hidalgo, Oaxaca, CP. 70150",UMF Unión Hidalgo
Oaxaca,Santiago Laollaga,Oaxaca,OCIST000544,Consultorio de Atención Familiar,Santiago Laollaga,Primer Nivel,Subrogada,16.5828,-95.2002,Avenida,Oaxaca,S/N,Colonia,Jacarandas,70720,"Avenida Oaxaca S/N, Colonia Jacarandas, Santiago Laollaga, Oaxaca, CP. 70720",CAF Santiago Laollaga
Oaxaca,Santiago Astata,Oaxaca,OCIST000515,Consultorio de Atención Familiar,Santiago Astata,Primer Nivel,Subrogada,15.9922,-95.7027,Calle,Juárez,S/N,Pueblo,San Pedro Huamelula,70770,"Calle Juárez S/N, Pueblo San Pedro Huamelula, Santiago Astata, Oaxaca, CP. 70770",CAF Santiago Astata
Oaxaca,El Espinal,Oaxaca,OCIST000322,Consultorio de Atención Familiar,El Espinal,Primer Nivel,Subrogada,16.4859,-95.043,Avenida,Cristóbal Colón Esquina Miguel Hidalgo,S/N,Colonia,Centro,70117,"Avenida Cristóbal Colón Esquina Miguel Hidalgo S/N, Colonia Centro, El Espinal, Oaxaca, CP. 70117",CAF El Espinal
Oaxaca,Santo Domingo Tehuantepec,Oaxaca,OCIST000252,Clinica Hospital,Tehuantepec,Segundo Nivel,Propia,16.292,-95.2296,Carretera,Transistmica,S/N,Sección,Cuarta Santa Cruz,70760,"Carretera Transistmica S/N, Sección Cuarta Santa Cruz, Santo Domingo Tehuantepec, Oaxaca, CP. 70760",CH Tehuantepec
Oaxaca,Matías Romero Avendaño,Oaxaca,OCIST000083,Unidad de Medicina Familiar,Matías Romero,Primer Nivel,En Proceso de Regularización,16.8841,-95.0387,Calle,Corregidora,S/N,Colonia,El Bajío,70300,"Calle Corregidora S/N, Colonia El Bajío, Matías Romero Avendaño, Oaxaca, CP. 70300",UMF Matías Romero
Oaxaca,San Pedro Tapanatepec,Oaxaca,OCIST000211,Unidad de Medicina Familiar,San Pedro Tapanatepec,Primer Nivel,En Proceso de Regularización,16.3705,-94.1911,Avenida,Mexico,S/N,Barrio,Unidad Agrícola,70180,"Avenida Mexico S/N, Barrio Unidad Agrícola, San Pedro Tapanatepec, Oaxaca, CP. 70180",UMF San Pedro Tapanatepec
Oaxaca,San Francisco Ixhuatán,Oaxaca,OCIST000141,Unidad de Medicina Familiar,San Francisco Ixhuatán,Primer Nivel,Propia,16.3526,-94.4844,Calle,Independencia Esquina Libertad,S/N,Colonia,Centro,70175,"Calle Independencia Esquina Libertad S/N, Colonia Centro, San Francisco Ixhuatán, Oaxaca, CP. 70175",UMF San Francisco Ixhuatán
Oaxaca,San Francisco del Mar,Oaxaca,OCIST000392,Consultorio de Atención Familiar,San Francisco del Mar,Primer Nivel,Subrogada,16.3389,-94.5185,Calle,Miguel Hidalgo Esquina Sabino Crespo,S/N,Sección,Primera,70146,"Calle Miguel Hidalgo Esquina Sabino Crespo S/N, Sección Primera, San Francisco del Mar, Oaxaca, CP. 70146",CAF San Francisco del Mar
Oaxaca,Matías Romero Avendaño,Oaxaca,OCIST000346,Consultorio de Atención Familiar,Palomares,Primer Nivel,Subrogada,17.1415,-95.0644,Calle,Egipto,S/N,Colonia,Hermosa Provincia,70312,"Calle Egipto S/N, Colonia Hermosa Provincia, Matías Romero Avendaño, Oaxaca, CP. 70312",CAF Palomares
Oaxaca,Santo Domingo Zanatepec,Oaxaca,OCIST000556,Consultorio de Atención Familiar,Santo Domingo Zanatepec,Primer Nivel,Subrogada,16.4811,-94.3597,Calle,Gerrero,S/N,Colonia,Tercera Sección,70160,"Calle Gerrero S/N, Colonia Tercera Sección, Santo Domingo Zanatepec, Oaxaca, CP. 70160",CAF Santo Domingo Zanatepec
Oaxaca,San Pedro Comitancillo,Oaxaca,PENDIENTE,Consultorio de Atención Familiar,San Pedro Comitancillo,Primer Nivel,En Proceso de Regularización,16.4897,-95.1514,Avenida,Centenario,68,Pueblo,San Pedro Comitancillo,70750,"Avenida Centenario 68, Pueblo San Pedro Comitancillo, San Pedro Comitancillo, Oaxaca, CP. 70750",CAF San Pedro Comitancillo
Oaxaca,San Juan Bautista Tuxtepec,Oaxaca,OCIST000165,Clinica Hospital,Tuxtepec,Segundo Nivel,Propia,18.0821,-96.1519,Calle,Mérida,S/N,Fraccionamiento,Jardínes Del Arroyo,68340,"Calle Mérida S/N, Fraccionamiento Jardínes Del Arroyo, San Juan Bautista Tuxtepec, Oaxaca, CP. 68340",CH Tuxtepec
Oaxaca,Acatlán de Pérez Figueroa,Oaxaca,OCIST000305,Unidad de Medicina Familiar,Acatlán de Pérez Figueroa,Primer Nivel,Propia,18.5428,-96.606,Avenida,Porfirio Diaz Esquina Revolución,S/N,Fraccionamiento,Acatlán De Perez Figueroa,68420,"Avenida Porfirio Diaz Esquina Revolución S/N, Fraccionamiento Acatlán De Perez Figueroa, Acatlán de Pérez Figueroa, Oaxaca, CP. 68420",UMF Acatlán de Pérez Figueroa
Oaxaca,Loma Bonita,Oaxaca,OCIST000071,Unidad de Medicina Familiar,Loma Bonita,Primer Nivel,Propia,18.1037,-95.875,Calle,Aguascalientes  Esquina Colima,S/N,Barrio,La Escobeta,68400,"Calle Aguascalientes  Esquina Colima S/N, Barrio La Escobeta, Loma Bonita, Oaxaca, CP. 68400",UMF Loma Bonita
Oaxaca,San Lucas Ojitlán,Oaxaca,OCIST000170,Unidad de Medicina Familiar,San Lucas Ojitlán,Primer Nivel,Propia,18.0575,-96.393,Calle,Miguel Hidalgo,S/N,Sección,Primera,68470,"Calle Miguel Hidalgo S/N, Sección Primera, San Lucas Ojitlán, Oaxaca, CP. 68470",UMF San Lucas Ojitlán
Oaxaca,San Miguel Soyaltepec,Oaxaca,OCIST000182,Unidad de Medicina Familiar,Temascal,Primer Nivel,Propia,18.2408,-96.4041,Calle,Ocho,S/N,Colonia,Centro,68430,"Calle Ocho S/N, Colonia Centro, San Miguel Soyaltepec, Oaxaca, CP. 68430",UMF Temascal
Oaxaca,San Juan Bautista Valle Nacional,Oaxaca,OCIST000590,Consultorio de Atención Familiar,Valle Nacional,Primer Nivel,Subrogada,17.7776,-96.2972,Calle,Oriente ,S/N,Colonia,Peña Blanca,68480,"Calle Oriente  S/N, Colonia Peña Blanca, San Juan Bautista Valle Nacional, Oaxaca, CP. 68480",CAF Valle Nacional
Oaxaca,San Felipe Usila,Oaxaca,OCIST000380,Consultorio de Atención Familiar,San Felipe Usila,Primer Nivel,Subrogada,17.8827,-96.5281,Calle,Martires De Rio Blanco,S/N,Barrio,Chico,68490,"Calle Martires De Rio Blanco S/N, Barrio Chico, San Felipe Usila, Oaxaca, CP. 68490",CAF San Felipe Usila
Oaxaca,Heroica Ciudad de Huajuapan de León,Oaxaca,OCIST000042,Clinica Hospital,Huajuapan de León,Segundo Nivel,Propia,17.8012,-97.7801,Calle,Violetas,S/N,Fraccionamiento,Jardínes Del Sur,69007,"Calle Violetas S/N, Fraccionamiento Jardínes Del Sur, Heroica Ciudad de Huajuapan de León, Oaxaca, CP. 69007",CH Huajuapan de León
Oaxaca,Chalcatongo de Hidalgo,Oaxaca,OCIST000310,Consultorio de Atención Familiar,Chalcatongo de Hidalgo,Primer Nivel,Subrogada,17.0341,-97.5697,Calle,Joaquín Amaro,S/N,Colonia,Moderna,71100,"Calle Joaquín Amaro S/N, Colonia Moderna, Chalcatongo de Hidalgo, Oaxaca, CP. 71100",CAF Chalcatongo de Hidalgo
Oaxaca,Santiago Juxtlahuaca,Oaxaca,OCIST000532,Consultorio de Atención Familiar,Juxtlahuaca,Primer Nivel,Subrogada,17.3328,-98.0094,Calle,Independencia Sur,S/N,Colonia,Centro,69700,"Calle Independencia Sur S/N, Colonia Centro, Santiago Juxtlahuaca, Oaxaca, CP. 69700",CAF Juxtlahuaca
Oaxaca,Silacayoápam,Oaxaca,OCIST000264,Unidad de Medicina Familiar,Silacayoápam,Primer Nivel,Propia,17.5012,-98.1389,Calle,Valerio Trujano,S/N,Barrio,Guadalupe,69400,"Calle Valerio Trujano S/N, Barrio Guadalupe, Silacayoápam, Oaxaca, CP. 69400",UMF Silacayoápam
Oaxaca,Villa de Tamazulápam del Progreso,Oaxaca,OCIST000276,Unidad de Medicina Familiar,Tamazulapam,Primer Nivel,Propia,17.6658,-97.5744,Calle,Antonio Esquina 16 De Septiembre,S/N,Villa,Tamazulapam Del Progreso,69510,"Calle Antonio Esquina 16 De Septiembre S/N, Villa Tamazulapam Del Progreso, Villa de Tamazulápam del Progreso, Oaxaca, CP. 69510",UMF Tamazulapam
Oaxaca,Putla Villa de Guerrero,Oaxaca,OCIST000124,Unidad de Medicina Familiar,Putla Villa de Guerrero,Primer Nivel,Propia,17.0218,-97.9203,Privada,Antonio Velasco,S/N,Barrio,Campo De Aviación,71007,"Privada Antonio Velasco S/N, Barrio Campo De Aviación, Putla Villa de Guerrero, Oaxaca, CP. 71007",UMF Putla Villa de Guerrero
Oaxaca,San Pedro Mixtepec,Oaxaca,OCIST000462,Clínica de Medicina Familiar con Especialidades y Quirófano,Puerto Escondido,Segundo Nivel,Propia,15.8671,-97.0682,Calle,Quinta Norte Esquina Segunda Oriente,S/N,Sector,Reforma C,71994,"Calle Quinta Norte Esquina Segunda Oriente S/N, Sector Reforma C, San Pedro Mixtepec, Oaxaca, CP. 71994",CMFEQ Puerto Escondido
Oaxaca,San Pedro Pochutla,Oaxaca,OCIST000206,Unidad de Medicina Familiar,Pochutla,Primer Nivel,Propia,15.7334,-96.4686,Calle,Aquiles Serdán,S/N,Colonia,Chapingo,70900,"Calle Aquiles Serdán S/N, Colonia Chapingo, San Pedro Pochutla, Oaxaca, CP. 70900",UMF Pochutla
Oaxaca,Villa de Tututepec,Oaxaca,OCIST000474,Unidad de Medicina Familiar,Río Grande,Primer Nivel,Propia,16.0093,-97.453,Calle,Diamante,S/N,Fraccionamiento,La Perla De Rio Grande,71830,"Calle Diamante S/N, Fraccionamiento La Perla De Rio Grande, Villa de Tututepec, Oaxaca, CP. 71830",UMF Río Grande
Oaxaca,Villa de Tututepec,Oaxaca,OCIST000223,Unidad de Medicina Familiar,Santa Rosa de Lima,Primer Nivel,Propia,16.0748,-97.6263,Carretera,Costera del Pacifico,S/N,Colonia,Canta Ranas,71810,"Carretera Costera del Pacifico S/N, Colonia Canta Ranas, Villa de Tututepec, Oaxaca, CP. 71810",UMF Santa Rosa de Lima
Oaxaca,Santa Catarina Juquila,Oaxaca,OCIST000486,Consultorio de Atención Familiar,Juquila,Primer Nivel,Subrogada,16.2362,-97.293,Avenida,Revolución,S/N,Barrio,Grande,71900,"Avenida Revolución S/N, Barrio Grande, Santa Catarina Juquila, Oaxaca, CP. 71900",CAF Juquila
Oaxaca,Santa María Huatulco,Oaxaca,OCIST000491,Consultorio de Atención Familiar,Santa María Huatulco,Primer Nivel,Subrogada,15.8306,-96.321,Calle,Galeana,S/N,Colonia,Centro,70980,"Calle Galeana S/N, Colonia Centro, Santa María Huatulco, Oaxaca, CP. 70980",CAF Santa María Huatulco
Oaxaca,Santa María Huatulco,Oaxaca,OCIST000503,Consultorio de Atención Familiar,Santa Cruz Huatulco,Primer Nivel,Subrogada,15.7639,-96.1248,Andador,Nochistlán,S/N,Sector,"""J""",70988,"Andador Nochistlán S/N, Sector ""J"", Santa María Huatulco, Oaxaca, CP. 70988",CAF Santa Cruz Huatulco
Oaxaca,Oaxaca de Juárez,Oaxaca,OCIST000100,Clínica de Medicina Familiar con Especialidades y Quirófano,Oaxaca,Segundo Nivel,Propia,17.0571,-96.726,Boulevard,Eduardo Vasconselos,S/N,Barrio,Jalatlaco,68080,"Boulevard Eduardo Vasconselos S/N, Barrio Jalatlaco, Oaxaca de Juárez, Oaxaca, CP. 68080",CMFEQ Oaxaca
Oaxaca,Oaxaca de Juárez,Oaxaca,OCIST000351,Consultorio de Atención Familiar,Ayutla Mixe,Primer Nivel,Subrogada,17.035,-96.0737,Calle,Epx Yukp,S/N,Pueblo,San Pedro Y San Pablo Ayutla,70283,"Calle Epx Yukp S/N, Pueblo San Pedro Y San Pablo Ayutla, Oaxaca de Juárez, Oaxaca, CP. 70283",CAF Ayutla Mixe
Oaxaca,San Juan Bautista Cuicatlán,Oaxaca,OCIST000404,Consultorio de Atención Familiar,Cuicatlán,Primer Nivel,Subrogada,17.8015,-96.9596,Calle,Zaragoza,S/N,Colonia,Centro,68600,"Calle Zaragoza S/N, Colonia Centro, San Juan Bautista Cuicatlán, Oaxaca, CP. 68600",CAF Cuicatlán
Oaxaca,Guelatao de Juárez,Oaxaca,OCIST000030,Unidad de Medicina Familiar,Guelatao de Juárez,Primer Nivel,Propia,17.317,-96.4945,Calle,Marcos Perez Esquina Faustino Mendez Lopez,S/N,Pueblo,Guelatao De Juarez,68770,"Calle Marcos Perez Esquina Faustino Mendez Lopez S/N, Pueblo Guelatao De Juarez, Guelatao de Juárez, Oaxaca, CP. 68770",UMF Guelatao de Juárez
Oaxaca,Huautla de Jiménez,Oaxaca,OCIST000054,Unidad de Medicina Familiar,Huautla de Jiménez,Primer Nivel,Propia,18.1287,-96.8449,Avenida,Contituyentes,S/N,Colonia,Centro,68500,"Avenida Contituyentes S/N, Colonia Centro, Huautla de Jiménez, Oaxaca, CP. 68500",UMF Huautla de Jiménez
Oaxaca,Miahuatlán de Porfirio Díaz,Oaxaca,OCIST000095,Unidad de Medicina Familiar,Miahuatlán de Porfirio Díaz,Primer Nivel,Propia,16.3278,-96.5941,Calle,Maríano Escobedo,S/N,Colonia,Centro,70800,"Calle Maríano Escobedo S/N, Colonia Centro, Miahuatlán de Porfirio Díaz, Oaxaca, CP. 70800",UMF Miahuatlán de Porfirio Díaz
Oaxaca,Ocotlán de Morelos,Oaxaca,OCIST000363,Consultorio de Atención Familiar,Ocotlán de Morelos,Primer Nivel,Subrogada,16.7739,-96.6738,Calle,16 De Septiembre,S/N,Colonia,Ocotlán De Morelos Centro,71510,"Calle 16 De Septiembre S/N, Colonia Ocotlán De Morelos Centro, Ocotlán de Morelos, Oaxaca, CP. 71510",CAF Ocotlán de Morelos
